期間,日経平均,TOPIX,東証2部総合,東証マザーズ,JASDAQ,株式コード,上場コード,銘柄名称,時価総額（発行済み株式数ベース）,決算月,発行済み株式数（権利落ベース）,日経平均採用区分,日経３００採用区分,日経５００採用区分,東証：上場日,ジャスダック：上場日,株式分割：発生フラグ,株式分割：確定日,株式分割：比率,株式併合：発生フラグ,株式併合：割当率：親株比率,株式併合：割当率：子株比率,株式併合：確定日,有償増資：発生フラグ,有償増資：割当率：親株比率,有償増資：割当率：子株比率,有償増資：割当日,有償増資：払込期日,無償増資：発生フラグ,無償増資：割当率：親株比率,無償増資：割当率：子株比率,無償増資：割当日,無償増資：割当率,減資：発生フラグ,減資：割当率：親株比率,減資：割当率：子株比率,減資：確定日,減資：割当率,直近配当額
2016/09,16449.84,1322.78,4426.12,948.17,113.4,2307,091,クロスキャット,4743644400,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2016/10,17425.02,1393.02,4665.76,936.23,116.95,2307,091,クロスキャット,4973918400,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2016/11,18308.48,1469.43,4842.05,922.48,119.87,2307,091,クロスキャット,4605480000,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2016/12,19114.37,1518.61,5229.9,942.68,122.71,2307,091,クロスキャット,4798910160,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,12
2017/01,19041.34,1521.67,5428.37,993.84,127.72,2307,091,クロスキャット,4789699200,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,12
2017/02,19118.99,1535.32,5675.34,1059.31,132.48,2307,091,クロスキャット,4891019760,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,12
2017/03,18909.26,1512.6,5996.16,1070.89,133.41,2307,091,クロスキャット,4881808800,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,12
2017/04,19196.74,1531.8,5753.31,1030.46,131.63,2307,091,クロスキャット,4808121120,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,15
2017/05,19650.57,1568.37,5960.52,1104.81,140.42,2307,091,クロスキャット,5563419840,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,15
2017/06,20033.43,1611.9,6141.51,1181.74,145.12,2307,091,クロスキャット,6300296640,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/07,19925.18,1618.61,6248.17,1154.52,149.8,2307,091,クロスキャット,6631891200,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/08,19646.24,1617.41,6555.66,1100.8,154.41,2307,091,クロスキャット,6548992560,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/09,20356.28,1674.75,6724.57,1093.1,160.45,2307,091,クロスキャット,7295080320,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/10,22011.61,1765.96,6952.85,1134.03,164.75,2307,091,クロスキャット,9293858640,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/11,22724.96,1792.08,6796.66,1167.2,172.23,2307,091,クロスキャット,8943842160,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/12,22764.94,1817.56,7275.86,1231.99,175.21,2307,091,クロスキャット,9054373680,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,15
2018/01,23098.29,1836.71,7565.99,1313.38,187.8,2307,091,クロスキャット,9671508000,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,15
2018/02,22068.24,1768.24,7420.37,1239.13,182.26,2307,091,クロスキャット,9607031280,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,15
2018/03,21454.3,1716.3,7213.64,1206.24,176.94,2307,091,クロスキャット,8787255840,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2018/04,22467.87,1777.23,7045.08,1142.07,173.75,2307,091,クロスキャット,9174116160,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2018/05,22201.82,1747.45,7256.58,1135.26,175.98,2307,091,クロスキャット,14286198960,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2018/06,22304.51,1730.89,7347.82,1090.3,171.1,2307,012,クロスキャット,11697919200,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/07,22553.72,1753.29,7363.67,1039.29,167.47,2307,012,クロスキャット,12250576800,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/08,22865.15,1735.35,7261.48,1049.13,167.74,2307,012,クロスキャット,10408384800,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/09,24120.04,1817.25,7358.34,1077.55,167.13,2307,012,クロスキャット,10380751920,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/10,21920.46,1646.12,7024.98,907.56,155.29,2307,012,クロスキャット,11476856160,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/11,22351.06,1667.45,7105.24,1011.43,156.55,2307,012,クロスキャット,10638658800,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2018/12,20014.77,1494.09,6233.61,812.32,136.69,2307,011,クロスキャット,8768833920,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2019/01,20773.49,1567.49,6676.45,897.9,145.09,2307,011,クロスキャット,10067579280,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2019/02,21385.16,1607.66,6831.86,918.18,151.98,2307,011,クロスキャット,9266225760,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,20
2019/03,21205.81,1591.64,6776.21,955.84,153.05,2307,011,クロスキャット,9560976480,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,20
2019/04,22258.73,1617.93,6911.33,944.63,153.84,2307,011,クロスキャット,9385968240,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,20
2019/05,20601.19,1512.28,6554.72,904.19,145.16,2307,011,クロスキャット,9303069600,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,20
2019/06,21275.92,1551.14,6585.4,894.45,147.6,2307,011,クロスキャット,8722779120,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2019/07,21521.53,1565.14,6724.34,904.92,151.44,2307,011,クロスキャット,9459655920,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2019/08,20704.37,1511.86,6353.48,841.19,146.13,2307,011,クロスキャット,8953053120,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2019/09,21755.84,1587.8,6445.89,876.0,153.82,2307,011,クロスキャット,9514921680,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2019/10,22927.04,1667.01,6847.88,873.98,159.67,2307,011,クロスキャット,9828094320,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2019/11,23293.91,1699.36,7229.1,915.14,167.74,2307,011,クロスキャット,9588609360,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2019/12,23656.62,1721.36,7265.29,897.47,174.09,2307,011,クロスキャット,10537338240,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,20
2020/01,23205.18,1684.44,7078.46,823.37,169.1,2307,011,クロスキャット,10988675280,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,20
2020/02,21142.96,1510.87,6053.61,700.63,144.95,2307,011,クロスキャット,8814888720,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,20
2020/03,18917.01,1403.04,5223.65,620.09,133.43,2307,011,クロスキャット,7074017280,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,20
2020/04,20193.69,1464.03,5674.98,791.44,145.36,2307,011,クロスキャット,9257014800,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,20
2020/05,21877.89,1563.67,6146.25,982.43,160.8,2307,011,クロスキャット,9542554560,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,22
2020/06,22288.14,1558.77,6590.39,1012.11,162.86,2307,011,クロスキャット,11283426000,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/07,21710.0,1496.06,6226.32,958.23,159.03,2307,011,クロスキャット,9671508000,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/08,23139.76,1618.18,6379.87,1121.64,166.6,2307,011,クロスキャット,10500494400,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/09,23185.12,1625.49,6216.86,1226.58,172.09,2307,011,クロスキャット,14092768800,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/10,22977.13,1579.33,6090.14,1171.25,169.54,2307,011,クロスキャット,12545327520,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/11,26433.62,1754.92,6502.23,1232.4,177.9,2307,011,クロスキャット,12711124800,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2020/12,27444.17,1804.68,6570.91,1196.49,181.64,2307,011,クロスキャット,10914987600,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,22
2021/01,27663.39,1808.78,7016.99,1208.96,181.34,2307,011,クロスキャット,10730768400,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,22
2021/02,28966.01,1864.49,7324.54,1214.09,184.53,2307,011,クロスキャット,10574182080,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,22
2021/03,29178.8,1954.0,7496.37,1203.28,189.08,2307,011,クロスキャット,10555760160,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,22
2021/04,28812.63,1898.24,7453.8,1201.77,185.37,2307,011,クロスキャット,9303069600,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,22
2021/05,28860.08,1922.98,7458.27,1150.06,182.74,2307,011,クロスキャット,9385968240,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,22
2021/06,28791.53,1943.57,7675.6,1207.46,187.63,2307,011,クロスキャット,9164905200,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2021/07,27283.59,1901.08,7678.15,1085.34,185.39,2307,011,クロスキャット,9201749040,3,9210960,,,,20130716,,,20050331,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2016/01,17518.3,1432.07,4482.16,831.34,108.93,2317,011,システナ,43763540000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,16
2016/02,16026.76,1297.85,4216.15,838.67,103.37,2317,011,システナ,46046120000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,16
2016/03,16758.67,1347.2,4381.42,1020.8,110.02,2317,011,システナ,53936520000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,16
2016/04,16666.05,1340.55,4292.72,1131.56,108.86,2317,011,システナ,46412460000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,16
2016/05,17234.98,1379.8,4393.47,1144.64,113.88,2317,011,システナ,46327920000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,16
2016/06,15575.92,1245.82,4136.33,1009.48,109.32,2317,011,システナ,39142020000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2016/07,16569.27,1322.74,4259.21,920.4,112.23,2317,011,システナ,47877820000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2016/08,16887.4,1329.54,4377.05,903.91,110.87,2317,011,システナ,45059820000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2016/09,16449.84,1322.78,4426.12,948.17,113.4,2317,011,システナ,54359220000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2016/10,17425.02,1393.02,4665.76,936.23,116.95,2317,011,システナ,51738480000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2016/11,18308.48,1469.43,4842.05,922.48,119.87,2317,011,システナ,45651600000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2016/12,19114.37,1518.61,5229.9,942.68,122.71,2317,011,システナ,50301300000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2017/01,19041.34,1521.67,5428.37,993.84,127.72,2317,011,システナ,51033980000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2017/02,19118.99,1535.32,5675.34,1059.31,132.48,2317,011,システナ,46243380000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2017/03,18909.26,1512.6,5996.16,1070.89,133.41,2317,011,システナ,48215980000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2017/04,19196.74,1531.8,5753.31,1030.46,131.63,2317,011,システナ,53964700000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2017/05,19650.57,1568.37,5960.52,1104.81,140.42,2317,011,システナ,65574860000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,18
2017/06,20033.43,1611.9,6141.51,1181.74,145.12,2317,011,システナ,63630440000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,21
2017/07,19925.18,1618.61,6248.17,1154.52,149.8,2317,011,システナ,71295400000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,21
2017/08,19646.24,1617.41,6555.66,1100.8,154.41,2317,011,システナ,72338060000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,21
2017/09,20356.28,1674.75,6724.57,1093.1,160.45,2317,011,システナ,79073080000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,21
2017/10,22011.61,1765.96,6952.85,1134.03,164.75,2317,011,システナ,98489100000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,21
2017/11,22724.96,1792.08,6796.66,1167.2,172.23,2317,011,システナ,112579100000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,21
2017/12,22764.94,1817.56,7275.86,1231.99,175.21,2317,011,システナ,101448000000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,21
2018/01,23098.29,1836.71,7565.99,1313.38,187.8,2317,011,システナ,105815900000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,21
2018/02,22068.24,1768.24,7420.37,1239.13,182.26,2317,011,システナ,129628000000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,25
2018/03,21454.3,1716.3,7213.64,1206.24,176.94,2317,011,システナ,123710200000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,25
2018/04,22467.87,1777.23,7045.08,1142.07,173.75,2317,011,システナ,117228800000,3,28180000,,,,20041115,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,25
2018/05,22201.82,1747.45,7256.58,1135.26,175.98,2317,011,システナ,138420160000,3,112720000,,,,20041115,,1,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,25
2018/06,22304.51,1730.89,7347.82,1090.3,171.1,2317,011,システナ,127599040000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.5
2018/07,22553.72,1753.29,7363.67,1039.29,167.47,2317,011,システナ,153862800000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.5
2018/08,22865.15,1735.35,7261.48,1049.13,167.74,2317,011,システナ,162091360000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.5
2018/09,24120.04,1817.25,7358.34,1077.55,167.13,2317,011,システナ,175054160000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.5
2018/10,21920.46,1646.12,7024.98,907.56,155.29,2317,011,システナ,153637360000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.5
2018/11,22351.06,1667.45,7105.24,1011.43,156.55,2317,011,システナ,164683920000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.5
2018/12,20014.77,1494.09,6233.61,812.32,136.69,2317,011,システナ,143605280000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.5
2019/01,20773.49,1567.49,6676.45,897.9,145.09,2317,011,システナ,135151280000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.5
2019/02,21385.16,1607.66,6831.86,918.18,151.98,2317,011,システナ,134925840000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,9.5
2019/03,21205.81,1591.64,6776.21,955.84,153.05,2317,011,システナ,135489440000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,9.5
2019/04,22258.73,1617.93,6911.33,944.63,153.84,2317,011,システナ,149917600000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,9.5
2019/05,20601.19,1512.28,6554.72,904.19,145.16,2317,011,システナ,177421280000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,9.5
2019/06,21275.92,1551.14,6585.4,894.45,147.6,2317,011,システナ,198612640000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2019/07,21521.53,1565.14,6724.34,904.92,151.44,2317,011,システナ,205714000000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2019/08,20704.37,1511.86,6353.48,841.19,146.13,2317,011,システナ,178661200000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2019/09,21755.84,1587.8,6445.89,876.0,153.82,2317,011,システナ,181028320000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2019/10,22927.04,1667.01,6847.88,873.98,159.67,2317,011,システナ,176068640000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2019/11,23293.91,1699.36,7229.1,915.14,167.74,2317,011,システナ,197260000000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2019/12,23656.62,1721.36,7265.29,897.47,174.09,2317,011,システナ,200190720000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2020/01,23205.18,1684.44,7078.46,823.37,169.1,2317,011,システナ,208982880000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2020/02,21142.96,1510.87,6053.61,700.63,144.95,2317,011,システナ,157244400000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2020/03,18917.01,1403.04,5223.65,620.09,133.43,2317,011,システナ,165247520000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2020/04,20193.69,1464.03,5674.98,791.44,145.36,2317,011,システナ,172461600000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2020/05,21877.89,1563.67,6146.25,982.43,160.8,2317,011,システナ,173588800000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2020/06,22288.14,1558.77,6590.39,1012.11,162.86,2317,011,システナ,160175120000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2020/07,21710.0,1496.06,6226.32,958.23,159.03,2317,011,システナ,178773920000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2020/08,23139.76,1618.18,6379.87,1121.64,166.6,2317,011,システナ,193314800000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2020/09,23185.12,1625.49,6216.86,1226.58,172.09,2317,011,システナ,205601280000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2020/10,22977.13,1579.33,6090.14,1171.25,169.54,2317,011,システナ,213829840000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2020/11,26433.62,1754.92,6502.23,1232.4,177.9,2317,011,システナ,242348000000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2020/12,27444.17,1804.68,6570.91,1196.49,181.64,2317,011,システナ,243813360000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2021/01,27663.39,1808.78,7016.99,1208.96,181.34,2317,011,システナ,222396560000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2021/02,28966.01,1864.49,7324.54,1214.09,184.53,2317,011,システナ,210673680000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2021/03,29178.8,1954.0,7496.37,1203.28,189.08,2317,011,システナ,249336640000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2021/04,28812.63,1898.24,7453.8,1201.77,185.37,2317,011,システナ,253507280000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2021/05,28860.08,1922.98,7458.27,1150.06,182.74,2317,011,システナ,217436880000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2021/06,28791.53,1943.57,7675.6,1207.46,187.63,2317,011,システナ,239980880000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2021/07,27283.59,1901.08,7678.15,1085.34,185.39,2317,011,システナ,228145280000,3,112720000,,,,20041115,,,20180531,4,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2016/01,17518.3,1432.07,4482.16,831.34,108.93,2326,011,デジタルアーツ,30428349000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,7
2016/02,16026.76,1297.85,4216.15,838.67,103.37,2326,011,デジタルアーツ,27008163000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,7
2016/03,16758.67,1347.2,4381.42,1020.8,110.02,2326,011,デジタルアーツ,34597584000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,8
2016/04,16666.05,1340.55,4292.72,1131.56,108.86,2326,011,デジタルアーツ,31134999000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,8
2016/05,17234.98,1379.8,4393.47,1144.64,113.88,2326,011,デジタルアーツ,40632375000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,8
2016/06,15575.92,1245.82,4136.33,1009.48,109.32,2326,011,デジタルアーツ,42822990000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2016/07,16569.27,1322.74,4259.21,920.4,112.23,2326,011,デジタルアーツ,33325614000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2016/08,16887.4,1329.54,4377.05,903.91,110.87,2326,011,デジタルアーツ,34456254000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2016/09,16449.84,1322.78,4426.12,948.17,113.4,2326,011,デジタルアーツ,38724420000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2016/10,17425.02,1393.02,4665.76,936.23,116.95,2326,011,デジタルアーツ,39968124000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2016/11,18308.48,1469.43,4842.05,922.48,119.87,2326,011,デジタルアーツ,34526919000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2016/12,19114.37,1518.61,5229.9,942.68,122.71,2326,011,デジタルアーツ,37325253000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2017/01,19041.34,1521.67,5428.37,993.84,127.72,2326,011,デジタルアーツ,42370734000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2017/02,19118.99,1535.32,5675.34,1059.31,132.48,2326,011,デジタルアーツ,46285575000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,10
2017/03,18909.26,1512.6,5996.16,1070.89,133.41,2326,011,デジタルアーツ,43034985000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,14
2017/04,19196.74,1531.8,5753.31,1030.46,131.63,2326,011,デジタルアーツ,43741635000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,14
2017/05,19650.57,1568.37,5960.52,1104.81,140.42,2326,011,デジタルアーツ,56461335000,3,14133000,,,,20120228,,,20130331,100,,0,0,,,0,0,,,,0,0,,,,0,0,,,14
